tau_vis_px,tau_vis_py,tau_vis_pz,tau_vis_e,met_px,met_py
-118.339096,-32.605507,376.99326,396.47528,125.50581,43.89732
-309.80606,-148.73225,-521.42004,624.48456,282.68182,146.93951
108.29509,-110.809105,21.067492,156.37378,-114.92004,108.258514
-105.83482,-117.97834,-35.08212,162.3289,105.09787,103.125336
-163.96019,155.4101,-344.50778,411.97192,161.10005,-143.3563
-96.30575,-169.19836,329.9702,383.17566,91.93304,158.8804
-101.103836,-218.91605,384.14606,453.55753,102.67178,223.68532
-31.59036,-178.22774,14.559974,181.59302,29.248032,167.92886
97.49057,-82.91621,120.07753,175.52759,5.3565874,180.98233
-176.28726,-221.66557,385.34415,478.2362,175.54596,216.53355
236.96156,-5.05409,-227.66325,328.64404,-236.0756,-4.620708
88.6511,513.8764,124.35476,536.1004,-67.44729,-496.28577
-183.9797,276.339,281.44446,435.23508,194.22443,-252.63417
78.35792,-138.73032,-580.5452,602.0148,-11.968178,322.83786
-259.95215,132.51785,-862.92926,910.95465,258.26605,-132.14786
-92.030945,-149.41664,54.23184,183.74461,95.626335,173.53047
-198.96959,205.42651,-567.3062,635.319,181.61336,-211.3256
253.03877,-55.51498,-72.76398,269.08206,-244.27206,68.13041
-127.79735,-75.542274,199.67088,248.81174,122.295235,71.49591
-402.64154,68.75748,288.6673,500.1867,396.253,-69.76159
-161.49745,-87.267624,181.84845,258.45123,171.22865,87.25029
-280.86542,-403.3713,22.294472,492.033,288.21722,405.66455
-93.15326,-175.25124,-132.21106,238.52335,-182.26443,92.95182
219.34422,21.065325,-308.8484,379.40076,-219.33884,-36.809177
-137.68399,123.93284,-26.997019,187.20686,129.8024,-110.029976
-383.613,88.24063,-1152.5431,1217.9916,387.71506,-91.7794
82.53711,374.92075,-68.83914,390.07275,-85.49849,-368.72403
251.46587,5.2334023,-159.4312,297.80856,-248.6444,-20.368399
-80.76338,-137.78296,172.9672,235.48009,79.64403,135.3176
-229.45656,176.17271,147.14369,324.5629,253.86716,-204.02509
-84.097404,-174.04677,72.802795,206.57092,74.82553,169.51631
232.22583,150.60315,-674.8919,729.533,-200.9916,-159.4825
-5.428181,-222.59383,-478.54315,528.6227,0.9303819,255.01285
244.40053,196.91986,63.470608,320.23703,-235.09222,-184.65904
-355.16492,211.45123,-244.59055,480.29504,355.62286,-221.4214
352.7518,-225.37833,239.14401,482.10413,-348.3669,224.75172
-323.2988,44.76885,439.69052,547.59143,312.95758,-24.389383
152.8425,-100.81442,786.5361,807.5823,-132.92659,84.486694
235.43303,-113.91404,664.0346,713.6856,-254.48758,106.64788
-320.16684,-239.98994,445.8575,599.07587,316.23312,229.02707
-136.15381,-85.63977,5.89455,160.9608,135.94298,85.97663
41.95868,-227.6552,-501.48364,552.3597,-23.563581,224.30043
91.35732,215.81871,87.93185,250.32375,-90.02483,-213.36961
63.515396,-87.74748,-512.2128,523.54193,-75.646484,96.026886
232.96175,364.63806,561.7988,709.3281,-229.86499,-356.4309
-25.836227,-446.09195,-948.7492,1048.773,32.02829,462.31888
-115.74028,88.654274,661.2373,677.13934,115.255585,-84.48499
-122.71123,-26.586105,436.70697,454.41168,118.054405,38.53767
207.78436,-448.0795,91.539536,502.40427,-207.65588,447.9684
148.508,250.37788,39.637398,293.79803,-142.36948,-243.71152
101.42227,274.67337,-1295.1727,1327.8591,-91.98446,-275.46017
91.10609,-374.12918,270.97092,470.84955,-81.14537,372.09982
-283.1754,-33.990734,161.44055,327.73404,286.56412,36.964905
-416.931,254.93695,268.18607,557.4495,414.7512,-266.3541
-85.701,185.45105,-68.064285,215.3365,103.753876,-186.80145
32.380524,132.60834,141.11017,196.37422,-7.405251,-119.83746
10.662305,158.28885,-537.76636,560.75085,65.35774,-159.87129
-145.31993,-119.56436,38.764816,192.14156,141.37259,125.01911
266.52515,95.31507,154.7428,322.59424,-279.55984,-91.83988
18.80678,-258.39725,-538.31525,597.41626,-32.99045,256.20392
4.3224835,-222.33412,-99.68882,243.70155,-5.967241,216.01807
78.22732,-284.30856,648.67926,712.5563,-73.55324,278.12488
-55.431362,-137.63538,-122.70525,192.56714,57.096664,133.41763
34.648502,-115.488205,21.754194,122.52332,-29.992044,119.830086
-244.35776,-302.44278,-477.66425,615.914,234.72856,286.8959
426.06573,-37.696587,1390.8038,1455.0914,-420.2087,25.611284
-52.95193,-283.41873,-11.010039,288.59128,44.819164,299.52332
-191.47664,-20.183817,-84.154564,210.3788,213.2175,11.443012
397.8172,-148.566,-1266.1354,1335.4686,-404.0378,128.27713
71.09551,218.43297,205.7375,308.40842,-66.234245,-219.86777
149.7117,188.06204,-89.777664,260.58496,-141.59514,-186.589
-61.63444,230.33687,312.20404,392.8616,44.31202,-228.93167
-394.64093,-257.2701,-425.05344,634.50757,391.60083,256.8447
-87.84247,288.85544,313.26895,435.09146,90.001945,-283.42792
299.31924,-55.684875,537.51404,617.7515,-288.21323,53.54925
-399.40387,-160.25334,-344.77515,551.743,400.32,119.91494
219.56223,309.4232,1241.1877,1297.883,-201.49643,-277.3981
-166.82315,-103.64868,142.95885,244.12192,141.91905,100.14248
-47.7461,197.05157,-302.53006,364.1947,-277.13705,-84.46945
-150.41057,-19.67099,76.75107,170.00447,142.59047,30.495832
-184.82335,-151.95393,-479.0494,535.47955,201.89684,146.80609
58.691116,-455.86475,135.80843,479.3123,-64.36353,447.2048
2.9345868,260.49664,-202.77216,330.21722,10.605376,-264.89948
-8.24847,166.62895,4.464885,166.89494,-19.198704,-159.151
190.7487,209.56473,-220.202,358.88205,-193.21585,-217.60313
77.83015,-114.75876,-55.098835,149.2121,-60.998066,108.78408
-257.6374,275.09564,190.77803,422.44034,266.76352,-275.9418
-286.7459,214.6422,228.81747,425.03308,281.17242,-195.72923
-2.7524314,-174.58345,-113.656654,208.34167,6.396611,172.70105
-276.52478,77.21533,-419.544,508.45087,278.97574,-59.55168
-123.68914,2.0330215,67.24974,140.80371,122.3644,0.16007823
-71.06726,-392.6711,368.17688,542.97614,81.852776,384.30646
261.40674,99.32385,184.84186,335.21765,-256.28387,-93.062645
245.23279,-157.93018,-227.88612,370.43967,-257.06665,183.29913
-313.87714,125.06553,-109.26799,355.3133,313.1338,-111.412056
-223.79012,-41.742573,59.104214,235.19937,218.9706,40.466442
-266.16006,-98.80903,260.60175,385.38165,258.17905,85.37325
-126.964775,90.58954,-274.74365,315.92813,520.62946,-77.52758
134.29613,-396.34933,377.7425,563.7552,-145.04022,385.29056
-281.66556,245.55225,-414.53143,558.1307,285.38126,-251.0842
-350.60614,-106.17926,-710.26654,799.1729,338.46875,98.12325
64.09658,199.6632,-180.17113,276.4709,-61.712753,-196.25603
-2.284886,-127.82923,-67.96779,144.79503,2.8050785,123.1035
-142.74928,179.54094,-206.79851,308.842,139.30324,-174.82863
238.81245,44.427856,-52.323063,248.48418,-227.7863,-60.485855
-303.80084,-234.78976,-690.8699,790.5294,308.67926,245.33742
201.83084,44.390057,-338.54153,396.6543,-169.9852,-31.510523
-449.84277,-109.87657,-485.61877,671.01215,446.96423,113.03016
38.416447,331.15186,-708.381,782.90674,-24.622423,-330.3474
195.69995,91.5482,-38.42074,219.445,-186.3635,-94.048386
-97.91152,124.37904,-37.31602,162.7424,109.45665,-133.44621
-58.688774,-281.617,379.0884,475.91495,44.054276,270.71066
172.43134,93.465225,-195.13132,276.6708,-162.30588,-85.838
-244.151,-17.622227,-229.35384,335.90512,257.9423,-4.638911
232.38274,254.9354,-191.61035,394.85352,-230.0821,-250.3733
229.97643,81.5573,-243.49104,344.71747,-230.83376,-79.60236
328.90674,166.8828,-549.7542,662.0219,-328.71307,-167.65083
-162.4492,20.475868,110.23069,197.38785,151.57574,-20.657164
-56.762268,312.39648,55.82077,322.38998,65.80815,-318.87988
33.12548,243.6718,10.108347,246.2012,-43.092216,-255.83548
244.38805,186.80553,258.27585,401.6597,-239.48328,-163.85477
-257.99307,390.8153,24.202059,468.92288,257.7016,-392.08673
317.333,126.37677,200.99445,396.39105,-325.00592,-107.30957
-51.01056,-187.98624,-58.15844,203.28139,18.369389,183.12228
-347.27652,-316.75488,546.0705,720.5625,342.81836,305.29868
-157.84415,363.17145,-365.47385,538.91455,157.48846,-357.63037
166.50055,446.1144,-386.71832,613.4293,-169.34288,-454.02197
-139.39758,-326.18765,82.375854,364.1653,151.66846,321.70215
203.88622,259.01642,-601.3647,685.9513,-199.38316,-260.15375
-277.1293,55.00988,250.24403,377.42575,278.15222,-42.564327
436.8373,225.11292,-79.066284,497.88312,-431.89215,-241.05426
184.8426,-286.54343,-318.43872,466.61926,-185.59256,262.0839
-181.75737,107.81305,343.96396,403.81775,191.93713,-125.37169
247.80577,226.43173,274.31308,433.50732,-251.26648,-258.5034
-169.20473,-47.551655,138.45833,223.78503,162.35898,48.662952
170.60991,-476.99503,-30.091225,507.48154,-185.06523,470.96027
64.48508,-171.69948,22.66009,184.80405,326.7986,-80.38289
-171.94644,-167.75021,-67.12547,250.97493,182.25748,186.52989
183.12103,-199.13165,55.451733,276.15512,-189.26015,189.84747
-306.84152,-37.36019,-62.94786,315.57886,293.37064,55.998108
-293.16678,83.31321,160.07225,344.25668,292.67365,-79.71815
29.983757,388.34537,-511.49472,642.91455,-30.225132,-385.9255
-197.58647,-266.69238,-680.5797,757.2116,202.99533,254.84908
-210.81502,-85.113495,-301.18283,377.35965,160.28018,103.471634
-135.82718,171.69702,-536.46234,579.4624,125.54249,-181.34369
-53.386326,-450.01007,1037.57,1132.2244,57.308575,439.6731
-215.68149,-230.33864,51.39576,319.71484,217.16177,226.55948
-239.01282,31.124516,-1289.0898,1311.4325,240.52478,-24.961378
316.3808,-45.772873,120.900856,342.21707,-302.71542,47.252495
-130.85803,30.862017,-152.07433,202.99121,131.62971,-34.8267
103.934616,-265.76736,-566.4833,634.30865,-107.437874,270.89413
-12.37057,146.26056,-754.62,768.78534,4.887026,-126.7586
-242.93839,-160.1735,-403.49982,497.48383,239.20116,159.35957
-2.8569655,-237.14998,-240.26538,337.66736,5.510981,230.12094
183.88734,-324.70078,-18.099243,373.59467,-187.17445,310.90118
-180.94193,-56.345978,385.45737,429.52805,160.05664,67.491905
-157.76906,-37.090935,10.028955,162.38063,165.8041,49.996914
292.3485,-129.27858,693.9363,764.02106,-292.14597,124.99485
-49.992683,116.86913,211.23578,246.53355,-261.99472,9.086568
135.96114,41.60178,-96.39887,172.13637,-147.78593,-37.1333
232.82437,-201.40564,-1611.6082,1640.7668,-223.62534,213.24477
23.677267,193.97958,86.0161,213.51247,-21.769144,-190.17819
-139.74767,91.350174,-50.50278,174.44122,133.93468,-70.503075
266.3877,-162.12302,-344.55307,464.71954,-258.1837,174.68916
177.91872,-44.434254,36.22126,186.93707,-173.34685,38.72661
-53.972893,-248.1825,-525.69147,583.83307,52.222412,243.97993
-234.5628,-417.69373,105.243286,490.47314,236.43213,412.67297
-104.82461,191.72415,0.9401111,218.5163,116.51636,-182.65195
268.34924,-167.26265,-153.19753,351.36688,-263.3281,164.42647
-240.7739,14.8298025,9.808214,241.43523,236.4211,-10.013307
-274.71454,-6.1093035,251.60376,372.57498,270.70206,17.145752
-281.95346,-11.180165,-181.69318,335.6132,247.47693,-7.4684377
-51.481194,-390.03738,120.81134,411.86017,59.88954,393.68634
250.45233,-88.93621,118.99457,291.2002,-237.94458,120.8558
253.86171,68.222244,13.313176,263.20828,-265.03232,-69.105736
238.58417,-346.38834,-845.5048,944.3454,-222.76521,341.0101
-166.24638,-433.56934,19.479511,464.77875,164.7041,417.50427
-114.48905,-75.144455,84.63219,160.99208,112.27366,64.34003
-94.26771,467.73395,-620.85535,783.02625,100.44876,-451.97656
-16.86494,127.029434,-570.9673,585.3711,17.274069,-129.20692
-134.63268,-141.66504,-68.04306,206.94353,142.16498,138.40497
-406.99466,-213.05109,-1338.3115,1414.9878,401.78452,213.18416
19.012318,-172.27356,-195.12637,260.9865,-18.730997,169.81102
-118.416824,-356.32852,438.44388,577.25824,124.952126,358.58566
-183.37701,131.10034,1292.0273,1311.6204,172.75902,-134.72868
-348.65607,-92.66641,-149.3003,390.434,338.7893,89.58513
-68.63384,-400.04593,240.29553,471.6905,81.820366,405.17453
-451.5085,20.545938,707.4463,839.5018,450.25546,-17.853474
-108.70359,333.97678,58.476593,356.06406,126.84262,-316.90125
433.92667,-107.66142,102.18727,458.68637,-444.73773,121.11061
117.31018,181.16685,463.67358,511.55072,-122.258095,-192.53664
58.873337,-172.49432,-560.50354,589.4087,-55.55725,162.70975
293.46194,-180.27711,130.49344,368.30463,-271.89117,169.7515
-192.51123,-176.08025,-1191.4778,1219.7485,191.57709,180.41644
-265.9517,-162.4404,179.47743,359.62643,260.54758,157.85652
-144.93317,-226.70096,1364.1945,1390.4777,135.97794,219.00177
295.1453,215.13599,388.4291,533.33844,-292.11624,-213.78519
360.61096,-183.48032,656.9845,771.58374,-371.5843,171.0667
-191.48874,-361.8267,163.38188,440.9301,-310.01685,177.81767
196.79655,289.7745,111.7691,367.68472,-194.72083,-286.15393
262.45694,-8.427271,-465.38724,534.3728,-261.04492,-2.3901062
-140.58138,-236.62564,35.276825,277.48788,111.96115,191.95143
477.00006,58.464714,713.1066,860.03864,-462.81708,-66.16607
-226.22058,198.23032,-288.04398,416.46344,228.993,-216.14638
91.622734,77.61884,364.12292,383.4136,-88.46586,-85.75948
-91.87856,-143.913,-214.36443,274.05246,104.225685,139.56839
301.48453,-66.22442,-1283.9792,1320.5613,-293.06586,86.82274
-50.68125,121.59305,230.77458,265.72617,-123.92169,-0.12372465
225.2141,61.82118,-478.11865,532.1124,-209.9543,-56.435696
-378.29874,-182.52646,-182.30516,457.8902,379.52515,189.9721
-373.4001,-208.73564,-478.1432,641.576,378.2281,200.65656
-216.3122,66.270256,53.116524,232.58572,217.78716,-62.709953
-150.24889,-83.91311,605.9424,629.9073,150.36865,78.38733
-49.689808,382.20468,311.97388,495.88556,51.256992,-381.21103
-106.44803,-96.68776,-29.195768,146.77237,207.12952,236.28142
-158.69455,-56.199055,-23.872622,170.04002,144.15474,54.789898
-240.24164,27.130325,203.59587,316.11813,220.83675,-13.422882
-103.7073,321.70285,1191.345,1238.3743,121.844864,-308.5505
278.57837,-203.73076,325.19305,475.8121,-281.7696,203.8641
-203.59134,-107.67717,-753.1293,787.5591,203.48189,101.58064
-125.62571,132.16615,-933.47894,951.12225,119.79414,-118.73946
167.08736,351.19766,-342.1395,518.01636,-171.82004,-358.9497
174.2787,199.19302,-319.48703,414.89398,192.53508,-551.4298
-92.335365,418.20215,-12.674661,428.55963,94.76768,-414.6091
49.44226,-233.3265,-116.79114,265.7451,-61.876408,233.81168
-179.33022,-158.96834,-8.047143,239.8167,192.6164,157.58014
-448.3087,10.4907255,-288.73376,533.35077,413.6353,13.892325
-199.88416,-126.03026,39.827244,239.63205,194.89166,119.72579
64.41329,-345.23743,-176.33257,392.98032,-71.06441,330.6936
-216.72375,202.64436,150.17946,332.63068,216.64583,-201.8536
-162.33635,-27.12611,-948.1737,962.35254,168.38077,-17.661398
-209.99104,-126.8405,17.24128,245.93289,-150.78618,474.27307
164.20291,66.285355,221.54538,283.61728,-164.80852,-71.73826
-171.87866,242.612,-667.674,730.89996,171.09193,-251.55092
179.16698,230.7795,-474.0487,558.2888,-184.98273,-241.92484
249.99094,-197.98602,-154.74046,354.49316,-246.24126,199.25117
76.59903,-372.79715,-430.12222,574.3259,-63.044247,382.28958
214.09038,-335.91876,-289.7643,492.58618,-210.24263,323.03394
-140.77122,218.46132,-115.39818,284.36334,144.73087,-213.19168
258.0038,-62.274536,120.71348,291.58252,-250.48116,61.19855
-110.40999,-404.54742,96.366196,430.2822,110.516045,395.34796
-271.25827,-343.5573,792.4836,905.3425,267.33087,344.27966
240.42735,-222.72142,-1170.7588,1215.784,-229.54039,227.68176
-184.89822,-429.11795,9.6431875,467.55585,195.05597,418.48184
71.16058,-254.13237,-303.60382,402.27563,-49.869343,261.03268
-151.16008,-11.723446,754.7209,769.83185,137.34862,10.44493
215.4297,-87.674904,58.749695,239.92487,-215.0279,81.36597
-12.922003,201.19258,69.396866,213.32335,-9.217629,-206.29031
-138.7904,146.5303,30.531162,204.42322,142.29965,-149.33258
-180.9988,24.305328,-75.374374,197.56972,181.60551,-24.896208
-36.96065,-334.58508,-184.66757,383.9499,51.544113,370.2798
339.89127,-111.44122,-122.66225,379.81177,-353.281,138.67586
357.68484,104.37697,-398.34,545.4446,-341.6623,-104.97461
-119.82253,-307.66736,-369.13513,495.2554,134.82368,299.68744
404.27997,116.061356,101.05447,432.89423,-402.27353,-105.269
104.78178,90.25665,119.06107,182.48883,-107.14083,-87.055466
81.96305,364.74826,102.21909,387.56848,-110.14979,-352.24582
321.61832,245.2689,-260.66644,481.18945,-314.14447,-237.79192
-52.331448,385.67685,120.63486,407.64883,48.88653,-383.8042
211.7858,-6.0381594,31.670433,214.25328,-206.171,8.292818
-210.93747,74.543274,-23.66934,224.9799,297.69318,-136.85081
-151.03958,-294.1395,525.02997,620.474,130.90674,290.82938
23.60775,253.51616,-458.02094,524.03357,-32.4024,-247.62416
146.0329,152.48672,120.40296,243.05525,-144.75592,-162.16566
103.80701,254.77599,254.34703,374.79532,-91.20876,-244.50104
235.32414,-0.8151528,202.09285,310.19293,-214.62604,0.5688487
61.777733,241.51796,35.16937,251.79222,-70.78947,-240.25615
390.7504,169.18837,787.07574,895.00275,-392.662,-183.64185
-381.46823,-177.75992,323.43774,530.783,392.89508,184.9216
-134.36774,-360.6854,-331.48242,507.96582,119.91954,366.14508
82.20145,-179.86938,-133.75104,238.74721,-78.45788,177.78438
-94.63963,159.0738,-325.5735,374.5312,93.18343,-159.22716
138.6265,-103.89504,-676.7906,698.67126,-127.777596,108.11295
-186.79712,236.23613,733.389,792.93427,180.886,-238.89728
246.09294,217.23091,-140.3174,357.11816,-255.96051,-200.29617
-96.174706,-177.32925,1.2327751,202.19531,106.82252,171.01495
-79.851616,369.4606,550.18976,667.5232,83.84045,-346.53848
-342.84576,400.4072,333.67767,623.86694,343.9138,-398.32648
-173.20497,194.20276,-524.049,585.10095,158.46039,-185.86038
142.83607,-30.14575,-483.8257,505.39606,-144.01157,26.898436
124.8834,-420.8378,414.4189,603.6925,-122.86786,406.3742
129.16432,336.90558,-619.5141,716.9525,-114.608925,-337.50464
282.74338,74.90373,-199.75687,354.23694,-278.741,-81.70905
423.79306,-214.09196,-157.12996,500.12646,-425.39996,198.99046
-67.01911,-240.3811,154.86101,293.69653,62.929245,243.5669
152.89066,61.56287,127.67692,208.55376,-160.31029,-63.116722
281.32074,-255.55313,-164.57773,414.17084,-278.10922,250.62607
-293.63422,125.401665,-182.8042,367.91992,269.27304,-107.25377
284.2386,324.72372,1.7419171,431.98355,-304.89493,-343.51416
-2.351991,223.8791,-35.898083,226.77802,0.106941946,-202.33833
-100.973915,146.31883,-34.77007,181.14905,89.90576,-145.48216
-5.801289,146.48618,-355.15414,384.48117,8.1666765,-131.5972
260.95834,83.66531,42.837475,277.47302,-256.48376,-78.97729
-29.030336,263.78268,155.10779,307.3822,19.088182,-260.1734
54.452568,-229.99709,-58.88833,243.58615,-72.69933,237.28658
162.18736,184.28067,-393.14368,463.49576,-174.43974,-183.4664
35.664448,-147.18242,6.310851,151.59593,-61.93118,138.89336
73.05359,270.44156,771.68835,820.96185,-78.63691,-268.6061
119.75564,-134.64464,-343.3962,387.80353,-115.33307,139.21426
25.638552,-326.01917,-271.24365,424.9432,-50.491703,319.48816
436.73517,95.35485,-112.326324,460.9927,-433.43176,-99.18295
29.868189,-149.34154,-92.3417,178.11752,-22.855862,151.39288
62.714733,-176.44734,63.94889,201.104,-38.847828,169.21613
-421.11548,0.038818665,-25.147728,421.86884,418.20337,9.289012
-159.71843,262.6068,-213.77994,374.44498,150.69847,-254.48663
126.47517,76.00761,-135.43143,200.60266,-106.732666,-84.72338
-71.1902,-59.397682,-33.594353,98.61928,687.361,205.82837
335.57523,133.21295,335.88232,493.62875,-324.70074,-126.418594
-32.2633,389.79443,-330.21866,511.9273,34.063213,-367.84592
-18.946365,353.48105,58.56869,358.80164,20.619316,-367.9344
0.9171764,139.46838,-137.6855,195.9848,-3.2087536,-136.83067
249.2848,-282.1518,-336.13388,504.72726,-239.01984,301.34784
203.88762,84.855194,16.143118,221.43738,-204.21901,-86.60183
